BEAVER              ,-100.94556599999999,36.99815199999973,-100.94467299999998,36.99816399999975,-100.932354,36.99833599999974,-100.92796,36.99831299999975,-100.92239499999998,36.99838099999973,-100.917174,36.998407999999735,-100.909867,36.99844799999973,-100.90458799999999,36.99856099999974,-100.904274,36.99874499999973,-100.89166,36.99860399999973,-100.891089,36.99864899999974,-100.882843,36.99864499999975,-100.875442,36.99865199999972,-100.874362,36.99862799999974,-100.87387,36.99861699999973,-100.873642,36.998685999999736,-100.868248,36.99871099999974,-100.861056,36.99866899999971,-100.85571999999999,36.99869399999974,-100.85563399999998,36.998625999999746,-100.850055,36.99865899999975,-100.84904799999998,36.99866599999975,-100.822984,36.99882499999973,-100.814277,36.99908499999973,-100.806116,36.99909099999974,-100.765484,36.99917699999973,-100.76497,36.99935999999973,-100.759719,36.999426999999734,-100.75797799999998,36.999425999999715,-100.757293,36.999425999999715,-100.756894,36.99935699999974,-100.75043799999999,36.99928999999975,-100.734517,36.99905899999975,-100.734276,36.99906199999973,-100.729365,36.99912699999974,-100.69355499999999,36.99959799999974,-100.675552,36.99968799999972,-100.675038,36.99968799999972,-100.669096,36.99969499999973,-100.65742899999998,36.99970899999972,-100.639391,36.999740999999766,-100.633327,36.99993599999973,-100.63057299999998,37.00002499999975,-100.63033999999999,37.000024999999745,-100.62977,37.000024999999745,-100.625433,37.000024999999745,-100.62185199999999,37.000097999999724,-100.616345,37.000211999999735,-100.613765,37.00026599999973,-100.60567,37.00026699999973,-100.59946299999999,37.00026799999973,-100.598491,37.00026899999973,-100.597644,37.00026999999976,-100.591413,37.000398999999724,-100.591328,37.00037599999973,-100.587396,37.000364999999746,-100.57788299999999,37.00040699999974,-100.563271,37.000473999999755,-100.553796,37.00068899999977,-100.553329,37.00070799999974,-100.552683,37.000734999999736,-100.552218,37.00061699999973,-100.55214099999999,37.00059699999973,-100.551598,37.000619999999735,-100.550926,37.00061599999974,-100.550521,37.00061299999973,-100.549347,37.00062599999973,-100.545605,37.00066499999973,-100.543809,37.00061699999973,-100.54357099999999,37.00061899999973,-100.540086,37.000637999999775,-100.534982,37.00066599999975,-100.527624,37.00070699999974,-100.52251,37.000793999999736,-100.52030799999999,37.000812999999745,-100.51602,37.00084899999974,-100.50648299999999,37.00092899999973,-100.501532,37.00097099999973,-100.500428,37.00098099999974,-100.498884,37.00084999999972,-100.494122,37.00086799999973,-100.492026,37.00087599999975,-100.489989,37.000883999999736,-100.485322,37.000901999999755,-100.475274,37.00094199999973,-100.466171,37.00097799999974,-100.46489699999998,37.000981999999745,-100.460521,37.000998999999716,-100.454082,37.00102399999973,-100.451654,37.001075999999735,-100.448907,37.00108499999973,-100.442933,37.00110499999974,-100.44240599999999,37.00110599999974,-100.43677599999998,37.001124999999725,-100.43434399999998,37.00110999999974,-100.432531,37.00109899999972,-100.429077,37.001075999999735,-100.423361,37.00110399999974,-100.416718,37.001165999999735,-100.413751,37.00117799999974,-100.412525,37.00118299999973,-100.404655,37.00121599999974,-100.39609,37.001252999999735,-100.389257,37.00128299999974,-100.37542399999998,37.001342999999714,-100.370925,37.001433999999755,-100.35913599999999,37.00151999999973,-100.342575,37.00154099999972,-100.32551799999999,37.001659999999724,-100.325232,37.00166299999974,-100.313201,37.001762999999734,-100.308461,37.00180299999974,-100.307346,37.00181299999972,-100.30503899999998,37.00181399999974,-100.29735999999998,37.00182099999973,-100.29683799999998,37.00182099999973,-100.294546,37.001822999999725,-100.293818,37.00182399999975,-100.28199,37.001836999999696,-100.279769,37.001846999999735,-100.27049,37.00188599999973,-100.269987,37.001887999999745,-100.26430699999999,37.00191299999973,-100.25477899999998,37.001961999999736,-100.25042,37.001984999999735,-100.249931,37.00188199999974,-100.220929,37.00200099999972,-100.21954599999998,37.00200599999975,-100.217175,37.00201599999976,-100.216075,37.002020999999736,-100.207556,37.002055999999726,-100.201676,37.00208099999973,-100.19385499999999,37.00214999999973,-100.193754,37.002132999999745,-100.192371,37.00203599999973,-100.19208599999999,37.00207099999974,-100.19199999999998,37.00208199999973,-100.187547,37.00208199999973,-100.174407,37.00211999999973,-100.14390399999999,37.002209999999735,-100.14099,37.00221899999973,-100.128776,37.00225599999974,-100.12569599999999,37.002264999999745,-100.125417,37.00226599999971,-100.118661,37.00217299999973,-100.116896,37.00219199999975,-100.115722,37.00220599999971,-100.113867,37.00232099999974,-100.107843,37.002299999999735,-100.097682,37.00225799999971,-100.09614,37.002326999999724,-100.08954,37.00230599999973,-100.08948999999998,37.00230599999973,-100.052981,37.00201199999974,-100.043561,37.00203399999974,-100.038679,37.002009999999736,-100.031058,37.001984999999735,-100.02042799999998,37.001937999999754,-100.014303,37.00191099999974,-100.014217,37.001841999999755,-100.011163,37.00179499999974,-100.007652,37.00179299999972,-100.005706,37.00172599999973,-100.002563,37.00170599999975,-100.00261699999999,37.00119899999975,-100.002866,37.000028999999735,-100.002915,36.99918399999974,-100.00279499999999,36.99777399999974,-100.002747,36.99719599999973,-100.00273,36.98180999999974,-100.002659,36.97278599999972,-100.002652,36.97203399999975,-100.00279499999999,36.966237999999734,-100.002775,36.96070099999972,-100.002702,36.96012999999971,-100.002694,36.958505999999744,-100.002616,36.944010999999726,-100.002763,36.93924899999973,-100.00288499999999,36.92823699999973,-100.002963,36.92659399999973,-100.003,36.925786999999715,-100.003033,36.92045199999972,-100.003152,36.91376699999974,-100.003238,36.91275999999974,-100.003125,36.91131699999971,-100.003243,36.90595999999975,-100.003249,36.899228999999735,-100.003226,36.89135299999971,-100.00326,36.88468999999973,-100.00332,36.88047699999974,-100.00341099999999,36.87502999999974,-100.00352999999998,36.8702069999997,-100.003541,36.85539299999973,-100.003723,36.83840599999975,-100.003723,36.83805299999974,-100.003762,36.82279899999973,-100.003779,36.80204699999973,-100.00379799999999,36.79701099999972,-100.003838,36.78691199999974,-100.004055,36.775762999999706,-100.00388399999999,36.775419999999734,-100.00396999999998,36.77512199999975,-100.003832,36.76813899999972,-100.003894,36.76131599999973,-100.003793,36.75351499999973,-100.003776,36.75219299999974,-100.003748,36.75003099999972,-100.003765,36.74694999999973,-100.00368,36.746445999999736,-100.003629,36.73893599999973,-100.003619,36.73530699999972,-100.003584,36.72226799999973,-100.003588,36.72211099999973,-100.00376,36.715856999999744,-100.003566,36.70896499999972,-100.003538,36.70637799999973,-100.003502,36.69711799999972,-100.003465,36.68728299999972,-100.003443,36.68146699999973,-100.003472,36.680756999999716,-100.003477,36.674300999999716,-100.00343799999999,36.67249299999974,-100.003367,36.66919599999971,-100.00337,36.665611999999726,-100.003385,36.64423899999972,-100.003363,36.63859299999971,-100.003361,36.638079999999725,-100.003305,36.63686599999972,-100.003285,36.62626499999972,-100.003202,36.625032999999725,-100.00309399999999,36.618745999999724,-100.00310799999998,36.61464699999971,-100.003131,36.60816799999972,-100.003074,36.60780199999972,-100.003076,36.604908999999736,-100.003077,36.603615999999725,-100.003079,36.601367999999724,-100.003,36.59319499999971,-100.00313899999999,36.58837699999973,-100.003174,36.587172999999716,-100.00323099999999,36.58685299999972,-100.003275,36.58093999999971,-100.003283,36.57994099999974,-100.003383,36.56700599999972,-100.003391,36.566014999999716,-100.003427,36.56135399999972,-100.00353199999999,36.54782399999971,-100.003564,36.54372199999972,-100.003615,36.53713799999969,-100.003639,36.534125999999716,-100.003646,36.533228999999714,-100.00368,36.52880799999969,-100.003729,36.52239699999971,-100.003771,36.51708799999971,-100.003795,36.51411099999973,-100.00374299999999,36.50790599999974,-100.00374899999998,36.50003499999971,-100.003666,36.499641999999724,-100.00564899999999,36.49969299999971,-100.013958,36.499703999999724,-100.022098,36.499714999999725,-100.025462,36.49971899999972,-100.031173,36.49972799999971,-100.03537,36.49973399999971,-100.03823099999998,36.499737999999695,-100.040418,36.499738999999714,-100.043722,36.499739999999726,-100.049861,36.49974299999972,-100.054938,36.499744999999706,-100.061194,36.499747999999705,-100.06162899999998,36.49974599999972,-100.06557199999999,36.49973099999968,-100.068355,36.49971999999973,-100.069315,36.49971599999974,-100.085196,36.499652999999725,-100.090021,36.49963399999974,-100.09103999999999,36.499633999999716,-100.096797,36.49963299999973,-100.099805,36.49963199999972,-100.109331,36.499638999999725,-100.111659,36.49964099999973,-100.113446,36.49965199999971,-100.114949,36.49965899999971,-100.11582799999998,36.49966299999971,-100.12541,36.49976599999973,-100.127254,36.49962699999971,-100.133918,36.49963999999973,-100.14528799999998,36.4996349999997,-100.147301,36.49963399999974,-100.151869,36.49963199999972,-100.152069,36.49963199999972,-100.152288,36.49963199999972,-100.153001,36.49963199999972,-100.15567,36.49963199999972,-100.156975,36.49962099999972,-100.158617,36.499623999999706,-100.163327,36.49963299999973,-100.167266,36.49963399999974,-100.170218,36.49963399999974,-100.172398,36.49963399999974,-100.17713499999999,36.499633999999716,-100.179241,36.49963299999971,-100.181221,36.49963299999973,-100.196617,36.499666999999725,-100.197088,36.49966899999972,-100.199284,36.499673999999715,-100.205494,36.49968899999972,-100.21727,36.49971699999973,-100.235117,36.49975899999971,-100.23836199999998,36.499766999999714,-100.247768,36.49978899999972,-100.250414,36.4997859999997,-100.253531,36.49979699999972,-100.258246,36.49981399999973,-100.276714,36.499880999999704,-100.278314,36.49987999999971,-100.285861,36.499877999999725,-100.292585,36.499875999999695,-100.292875,36.49987599999971,-100.308121,36.49961799999971,-100.310643,36.499641999999724,-100.310707,36.49962699999971,-100.311018,36.49968799999972,-100.311245,36.499630999999695,-100.314364,36.499630999999695,-100.323553,36.49965299999973,-100.32415,36.49967899999973,-100.334441,36.49943999999972,-100.334464,36.49941999999973,-100.34114,36.49947399999975,-100.34609299999998,36.49949799999971,-100.348941,36.49947399999975,-100.351842,36.49947299999974,-100.351852,36.49948699999971,-100.356191,36.49944699999971,-100.378592,36.49944499999972,-100.37863399999999,36.49951699999971,-100.40388,36.499451999999714,-100.41069599999999,36.49945699999974,-100.411585,36.499457999999684,-100.411727,36.499456999999715,-100.41354999999999,36.49946899999972,-100.41362,36.499451999999714,-100.41363399999999,36.4994439999997,-100.42130099999999,36.499487999999715,-100.421328,36.49944699999971,-100.423203,36.4994479999997,-100.441064,36.499461999999724,-100.44106499999998,36.499489999999724,-100.448966,36.49950399999971,-100.45050899999998,36.49950199999974,-100.468116,36.499480999999726,-100.468122,36.49951499999971,-100.47611199999999,36.49950299999973,-100.489195,36.499474999999734,-100.489248,36.49954199999973,-100.495204,36.49928999999971,-100.513864,36.49929099999976,-100.522227,36.499290999999744,-100.530314,36.499356999999726,-100.530478,36.49923999999972,-100.531215,36.49928999999973,-100.531215,36.49934099999971,-100.546145,36.49934299999972,-100.549404,36.49937799999973,-100.55410199999999,36.49938899999971,-100.578114,36.499438999999725,-100.578114,36.4994629999997,-100.583379,36.4994429999997,-100.583399,36.4994489999997,-100.583502,36.49947399999973,-100.583539,36.49948299999971,-100.592551,36.49942899999973,-100.592556,36.49946899999972,-100.592614,36.49946899999972,-100.612161,36.499459999999715,-100.615668,36.49945699999974,-100.639758,36.499456999999715,-100.648344,36.499462999999714,-100.648343,36.49949499999972,-100.65776299999999,36.49949999999972,-100.65776299999999,36.49948299999971,-100.675812,36.4995129999997,-100.685267,36.499515999999716,-100.708628,36.499520999999724,-100.708626,36.4995529999997,-100.710669,36.499558999999714,-100.724361,36.49955799999968,-100.72436199999999,36.4995799999997,-100.761811,36.4995799999997,-100.761811,36.49961799999971,-100.76848,36.49961799999971,-100.802886,36.49962099999972,-100.80290899999999,36.49962099999972,-100.806172,36.499633999999716,-100.80619,36.499673999999715,-100.824218,36.499617999999735,-100.824236,36.49961799999971,-100.829617,36.49963799999973,-100.845825,36.49966299999971,-100.84623699999999,36.499651999999706,-100.849589,36.49965099999971,-100.85084,36.49969999999971,-100.852965,36.499699999999734,-100.85568299999998,36.4996989999997,-100.857559,36.499698999999694,-100.85965699999998,36.49968699999971,-100.862181,36.49968699999971,-100.86442,36.49969799999971,-100.873123,36.49982699999971,-100.875344,36.499859999999714,-100.87543,36.4998619999997,-100.880188,36.49973699999972,-100.882223,36.49968499999972,-100.88332,36.49968299999971,-100.88408,36.49968199999971,-100.884174,36.499681999999716,-100.88505299999998,36.49967999999973,-100.886245,36.49967899999973,-100.889226,36.49967499999973,-100.893984,36.499667999999716,-100.89605899999998,36.499664999999716,-100.900454,36.4996539999997,-100.902353,36.4996539999997,-100.903225,36.49964999999972,-100.904536,36.49964299999972,-100.906502,36.49964299999972,-100.907428,36.49964299999972,-100.911369,36.49963199999972,-100.918513,36.49962099999972,-100.922511,36.499609999999706,-100.924339,36.49960799999971,-100.934372,36.4996029999997,-100.936058,36.49960199999972,-100.93747499999999,36.49960099999972,-100.940775,36.49959899999972,-100.941309,36.49959899999972,-100.948336,36.49961999999971,-100.948623,36.49962099999972,-100.954146,36.49962099999973,-100.954147,36.50002799999972,-100.954205,36.503965999999714,-100.954175,36.50588899999972,-100.954057,36.51353899999974,-100.954037,36.51483999999973,-100.95411099999998,36.52439799999975,-100.954125,36.5261699999997,-100.954012,36.5294209999997,-100.95398799999998,36.54393299999974,-100.954017,36.54748099999969,-100.954101,36.55799499999973,-100.954223,36.57281999999973,-100.954055,36.58231899999971,-100.953914,36.58760699999971,-100.953949,36.60528099999969,-100.953948,36.608276999999724,-100.953835,36.61102399999972,-100.953811,36.61685999999972,-100.954024,36.62502699999972,-100.95402299999999,36.62583199999974,-100.954018,36.62998999999973,-100.954017,36.63038599999972,-100.95401,36.63561199999973,-100.954007,36.637510999999726,-100.954006,36.638321999999725,-100.953997,36.64563299999971,-100.95398599999999,36.655694999999724,-100.95397999999999,36.660633999999725,-100.95397,36.668581999999724,-100.953932,36.67131199999972,-100.953925,36.678149999999725,-100.953887,36.71624499999972,-100.953887,36.71635899999973,-100.953916,36.71713799999971,-100.953831,36.71722899999972,-100.95388799999999,36.71784699999973,-100.95411499999999,36.71805299999973,-100.954059,36.718739999999734,-100.954032,36.725460999999726,-100.954005,36.73265599999972,-100.954065,36.737141999999714,-100.95398199999998,36.7471449999997,-100.95389599999999,36.75002499999971,-100.953867,36.761541999999714,-100.953928,36.77612299999973,-100.953873,36.782852999999726,-100.953874,36.79052099999971,-100.953821,36.80516999999973,-100.953825,36.81963599999973,-100.953801,36.83430799999974,-100.953833,36.84808699999974,-100.953519,36.84836199999973,-100.953406,36.84859099999973,-100.94548799999998,36.848614999999725,-100.94543499999999,36.86317299999974,-100.945407,36.87029099999971,-100.945335,36.875024999999724,-100.94531799999999,36.877548999999725,-100.945348,36.89215199999973,-100.945325,36.90516599999973,-100.945322,36.90664199999974,-100.945323,36.91734499999975,-100.945324,36.92119899999974,-100.94544099999999,36.935664999999744,-100.945356,36.93582599999973,-100.945364,36.93984099999971,-100.945368,36.94178999999974,-100.945386,36.95022299999973,-100.945387,36.95743299999976,-100.945388,36.964756999999736,-100.94542,36.97924599999974,-100.945507,36.99052599999975,-100.94556599999999,36.99815199999973
